BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4829,38, ,B1, 4014 LOWERRE PLACE , ,10466,2,0,2,"2,781","3,232",1960, 1 , B1 , $-   ,2018/9/17
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4830,45, ,B2, 640 EAST 228 STREET , ,10466,2,0,2,"2,854","1,530",1920, 1 , B2 ," $230,000 ",2018/9/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4831,42, ,B1, 4059 LOWERRE PLACE , ,10466,2,0,2,"1,520","1,940",1901, 1 , B1 ," $385,000 ",2017/11/30
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4831,42, ,B1, 4059 LOWERRE PLACE , ,10466,2,0,2,"1,520","1,940",1901, 1 , B1 ," $660,000 ",2018/5/3
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4831,83, ,B3, 640 EAST 229 STREET , ,10466,2,0,2,"3,804","1,989",1920, 1 , B3 ," $395,000 ",2017/11/28
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4832,33, ,B2, 690 EAST 230TH STREET , ,10466,2,0,2,"2,319","2,148",1901, 1 , B2 , $-   ,2018/5/17
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4833,33, ,B2, 649 EAST 230 STREET , ,10466,2,0,2,"3,134","1,764",1915, 1 , B2 ," $679,000 ",2017/11/30
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4836,58, ,B9, 724 EAST 223RD STREET , ,10466,2,0,2,"2,590","2,750",1965, 1 , B9 ," $640,000 ",2018/7/30
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4836,59, ,B9, 724A EAST 223 STREET , ,10466,2,0,2,"2,171","2,612",1965, 1 , B9 ," $555,800 ",2018/2/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4836,59, ,B9, 724A EAST 223 STREET , ,10466,2,0,2,"2,171","2,612",1965, 1 , B9 , $-   ,2018/5/11
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4837,12, ,B2, 771 EAST 223 STREET , ,10466,2,0,2,"2,446","1,736",1925, 1 , B2 ," $635,000 ",2018/3/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4837,20, ,B1, 751 EAST 223 STREET , ,10466,2,0,2,"2,742","1,640",1925, 1 , B1 ," $382,564 ",2018/4/4
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4839,4, ,B9, 3987 BARNES AVENUE , ,10466,2,0,2,"1,895","1,737",1960, 1 , B9 , $-   ,2018/10/12
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4840,15, ,B1, 765 EAST 226TH STREET , ,10466,2,0,2,"2,856","3,771",1920, 1 , B1 ," $660,000 ",2017/11/28
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4840,17, ,B1, 761 EAST 226 STREET , ,10466,2,0,2,"2,856","1,684",1920, 1 , B1 , $-   ,2018/10/12
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4840,83, ,B1, 762 EAST 227 STREET , ,10466,2,0,2,"2,856","2,160",1920, 1 , B1 ," $285,000 ",2018/1/12
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4840,83, ,B1, 762 EAST 227TH STREET , ,10466,2,0,2,"2,856","2,160",1920, 1 , B1 ," $705,000 ",2018/6/11
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4840,85, ,B1, 766 EAST 227 STREET , ,10466,2,0,2,"1,999","1,734",1962, 1 , B1 ," $485,000 ",2018/3/12
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4841,57, ,B1, 714 EAST 228 STREET , ,10466,2,0,2,"2,283","1,920",1960, 1 , B1 ," $240,000 ",2018/8/6
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4841,75, ,B1, 742 EAST 228TH STREET , ,10466,2,0,2,"3,396","1,632",1940, 1 , B1 ," $348,600 ",2018/8/13
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4844,80, ,B1, 762 EAST 231 , ,10466,2,0,2,"2,446","1,404",1955, 1 , B1 ," $561,000 ",2018/8/28
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4847,44, ,B2, 814 EAST 223 STREET , ,10466,2,0,2,"2,856","2,049",1920, 1 , B2 ," $495,400 ",2018/9/13
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4847,63, ,B2, 852 EAST 223RD STREET , ,10466,2,0,2,"2,856","1,200",1901, 1 , B2 ," $360,020 ",2018/1/8
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4849,11, ,B2, 857 EAST 224TH STREET , ,10466,2,0,2,"5,721","1,947",1925, 1 , B2 ," $299,000 ",2018/6/19
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4849,20, ,B2, 837 EAST 224TH STREET , ,10466,2,0,2,"2,860","1,616",1925, 1 , B2 ," $160,000 ",2018/4/25
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4849,72, ,B2, 866 EAST 225TH STREET , ,10466,2,0,2,"2,860","2,020",1925, 1 , B2 ," $685,000 ",2017/11/29
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4850,19, ,B1, 843 EAST 225 STREET , ,10466,2,0,2,"2,860","2,720",1901, 1 , B1 ," $420,000 ",2018/3/1
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4850,19, ,B1, 843 EAST 225 STREET , ,10466,2,0,2,"2,860","2,720",1901, 1 , B1 ," $720,000 ",2018/9/20
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4851,8, ,B1, 861 EAST 226TH STREET , ,10466,2,0,2,"2,514","1,712",1950, 1 , B1 ," $570,000 ",2018/7/24
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4851,60, ,B2, 830 EAST 227TH STREET , ,10466,2,0,2,"2,856","1,328",1920, 1 , B2 ," $580,000 ",2018/1/23
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4852,52, ,B2, 826 EAST 228 STREET , ,10466,2,0,2,"4,272","2,196",1910, 1 , B2 ," $695,950 ",2018/1/11
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4853,11, ,B2, 873 EAST 228TH STREET , ,10466,2,0,2,"5,997","1,440",1920, 1 , B2 ," $521,000 ",2018/9/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4853,64, ,B1, 822 EAST 229 STREET , ,10466,2,0,2,"2,860","2,224",1910, 1 , B1 ," $440,000 ",2018/1/25
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4853,66, ,B1, 826 EAST 229 STREET , ,10466,2,0,2,"2,860","2,184",1910, 1 , B1 ," $595,000 ",2017/11/6
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4854,7, ,B2, 4109 BRONXWOOD AVENUE , ,10466,2,0,2,"1,875","1,764",1925, 1 , B2 ," $615,000 ",2018/3/21
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4854,30, ,B3, 837 EAST 229 STREET , ,10466,2,0,2,"2,860","1,384",1899, 1 , B3 ," $615,000 ",2017/11/13
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4855,32, ,B2, 831 EAST 230 STREET , ,10466,2,0,2,"2,867","2,115",1910, 1 , B2 ," $450,000 ",2017/12/14
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4856,5, ,B9, 4163 BRONXWOOD AVENUE , ,10466,2,0,2,"1,440","1,782",1965, 1 , B9 ," $529,000 ",2018/1/23
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4856,59, ,B1, 816 EAST 232ND STREET , ,10466,2,0,2,"2,508","3,032",1955, 1 , B1 , $-   ,2018/3/5
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4857,13, ,B1, 863 EAST 232ND STREET , ,10466,2,0,2,"2,567","2,132",1950, 1 , B1 ," $695,000 ",2018/7/9
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4858,1, ,B1, 968 EAST 223 STREET , ,10466,2,0,2,"3,970","2,440",1920, 1 , B1 ," $283,000 ",2018/1/31
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4858,1, ,B1, 968 EAST 223 STREET , ,10466,2,0,2,"3,970","2,440",1920, 1 , B1 ," $455,000 ",2018/4/10
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4858,48, ,B1, 908 EAST 223 STREET , ,10466,2,0,2,"2,500","2,440",1920, 1 , B1 ," $175,000 ",2018/2/15
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4858,48, ,B1, 908 EAST 223RD STREET , ,10466,2,0,2,"2,500","2,440",1920, 1 , B1 ," $415,000 ",2018/9/4
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4858,55, ,B1, 926 EAST 223 STREET , ,10466,2,0,2,"2,500","2,440",1920, 1 , B1 ," $630,000 ",2018/4/30
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4858,64, ,B1, 948 EAST 223 STREET , ,10466,2,0,2,"2,500","2,440",1920, 1 , B1 ," $585,000 ",2018/5/17
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4859,23, ,B1, 937 EAST 223 STREET , ,10466,2,0,2,"2,500","2,440",1925, 1 , B1 ," $435,000 ",2018/5/18
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4859,30, ,B1, 919 EAST 223RD STREET , ,10466,2,0,2,"2,500","2,440",1925, 1 , B1 ," $650,000 ",2018/2/16
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4859,31, ,B1, 917 EAST 223 STREET , ,10466,2,0,2,"2,500","2,440",1925, 1 , B1 ," $509,125 ",2018/2/27
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4861,77, ,B1, 952 EAST 226TH STREET , ,10466,2,0,2,"2,725","1,592",1920, 1 , B1 , $-   ,2018/5/3
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4862,60, ,B1, 910 EAST 227TH STREET , ,10466,2,0,2,"3,317","2,024",1950, 1 , B1 ," $655,000 ",2018/4/9
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4863,34, ,B1, 919 EAST 227TH STREET , ,10466,2,0,2,"3,014","1,824",1950, 1 , B1 ," $450,000 ",2018/6/28
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4866,18, ,B1, 963 EAST 230 STREET , ,10466,2,0,2,"2,129","2,032",1940, 1 , B1 ," $600,000 ",2018/5/17
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4866,52, ,B1, 4146 BRONXWOOD AVENUE , ,10466,2,0,2,"2,742","2,040",1960, 1 , B1 , $-   ,2018/4/16
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4866,73, ,B1, 954 EAST 231 STREET , ,10466,2,0,2,"2,136","1,184",1935, 1 , B1 ," $400,000 ",2018/4/30
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4867,12, ,B9, 4151 PAULDING AVENUE , ,10466,2,0,2,"1,621","1,485",1940, 1 , B9 ," $380,000 ",2018/2/22
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4867,24, ,B1, 949 EAST 231 STREET , ,10466,2,0,2,"4,106","2,706",1930, 1 , B1 ," $485,000 ",2018/9/14
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4868,28, ,B2, 919 EAST 232ND STREET , ,10466,2,0,2,"2,690","1,432",1899, 1 , B2 ," $565,000 ",2018/9/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4868,53, ,S2, 922 EAST 233 ST , ,10466,2,1,3,"1,681","2,950",1931, 1 , S2 , $-   ,2018/9/20
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4869,13, ,B1, 1041 EAST 222ND STREET , ,10469,2,0,2,"1,980","2,125",1955, 1 , B1 ," $535,000 ",2017/12/13
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4869,14, ,B1, 1039 EAST 222 STREET , ,10469,2,0,2,"1,980","2,125",1955, 1 , B1 , $-   ,2018/7/17
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4869,18, ,B1, 1031 EAST 222ND STREET , ,10469,2,0,2,"2,813","2,125",1955, 1 , B1 ," $370,000 ",2018/7/3
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4869,20, ,B1, 1027 EAST 222ND STREET , ,10469,2,0,2,"1,980","2,125",1955, 1 , B1 ," $285,000 ",2018/5/30
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4869,21, ,B1, 1025 EAST 222ND STREET , ,10469,2,0,2,"1,980","2,125",1955, 1 , B1 ," $350,000 ",2018/7/27
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4871,63, ,B1, 1046 EAST 225 STREET , ,10466,2,0,2,"2,735","2,304",1935, 1 , B1 ," $242,100 ",2018/3/13
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4871,63, ,B1, 1046 EAST 225 STREET , ,10466,2,0,2,"2,735","2,304",1935, 1 , B1 ," $610,000 ",2018/7/24
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4873,67, ,B3, 1054 EAST 227 STREET , ,10466,2,0,2,"2,298","1,683",1950, 1 , B3 ," $330,482 ",2018/6/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4874,40, ,B1, 4036 PAULDING AVE , ,10466,2,0,2,"1,955","1,216",1935, 1 , B1 ," $562,500 ",2018/4/13
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4874,54, ,B2, 1024 EAST 228TH STREET , ,10466,2,0,2,"2,735","1,536",1925, 1 , B2 ," $180,000 ",2018/7/16
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4874,55, ,B2, 1026 EAST 228TH , ,10466,2,0,2,"2,735","2,416",1925, 1 , B2 ," $460,000 ",2018/4/23
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4874,63, ,B1, 1048 E 228TH , ,10466,2,0,2,"2,626","1,760",1925, 1 , B1 ," $520,959 ",2018/6/18
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4874,68, ,B1, 1058 E. 228TH STREET , ,10466,2,0,2,"2,152","2,422",1955, 1 , B1 ," $295,000 ",2018/9/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4875,2, ,B1, 4055 LACONIA AVENUE , ,10466,2,0,2,"2,441","2,550",1955, 1 , B1 ," $409,500 ",2018/8/31
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4875,26, ,B9, 1017 EAST 228 STREET , ,10466,2,0,2,"1,860","1,530",1935, 1 , B9 ," $137,750 ",2018/6/7
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4875,42, ,B1, 4064 PAULDING AVENUE , ,10466,2,0,2,"1,533","2,422",1955, 1 , B1 ," $610,000 ",2018/7/9
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4876,28, ,B3, 1019A EAST 229TH STREET , ,10466,2,0,2,"1,751","1,392",1950, 1 , B3 ," $485,000 ",2018/1/31
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4877,65, ,B3, 1036 EAST 231ST , ,10466,2,0,2,"2,752","1,809",1925, 1 , B3 ," $609,000 ",2018/6/27
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4878,6, ,B3, 1069 EAST 231ST STREET , ,10466,2,0,2,"2,234","1,328",1925, 1 , B3 ," $468,500 ",2018/9/26
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4878,68, ,B1, 1042 EAST 232 STREET , ,10466,2,0,2,"5,471","2,060",1905, 1 , B1 , $-   ,2018/6/22
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4879,9, ,B3, 1057 E 232ND STREET , ,10466,2,0,2,"2,673","1,732",1930, 1 , B3 ," $580,000 ",2018/10/1
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4879,57, ,B2, 1036 EAST 233 STREET , ,10466,2,0,2,"2,473","1,680",1965, 1 , B2 ," $615,000 ",2018/5/30
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4642,26, ,C0, 3548 OLINVILLE AVENUE , ,10467,3,0,3,"2,375","3,000",2004, 1 , C0 ," $577,500 ",2017/11/8
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4645,64, ,C0, 3645 OLINVILLE AVENUE , ,10467,3,0,3,"1,908","2,782",1910, 1 , C0 ," $525,000 ",2018/10/10
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4645,71, ,C0, 3631 OLINVILLE AVENUE , ,10467,3,0,3,"2,085","3,388",1970, 1 , C0 ," $688,000 ",2018/5/4
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4645,167, ,C0, 3639 OLINVILLE AVENUE , ,10467,3,0,3,"2,185","3,388",1970, 1 , C0 ," $627,000 ",2017/12/8
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4647,35, ,C0, 3676 WILLETT AVENUE , ,10467,3,0,3,"2,083","2,560",1975, 1 , C0 ," $700,000 ",2018/6/29
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4649,65, ,C0, 3735 OLINVILLE AVENUE , ,10467,3,0,3,"3,135","3,128",1930, 1 , C0 , $-   ,2018/3/22
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4650,41, ,C0, 640 EAST 219 STREET , ,10467,3,0,3,"2,800","2,528",1920, 1 , C0 , $-   ,2018/5/2
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4651,27, ,C0, 3750 WILLET AVENUE , ,10467,3,0,3,"9,000","4,519",1920, 1 , C0 ," $480,000 ",2018/9/27
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4654,41, ,C0, 682 EAST 220 STREET , ,10467,3,0,3,"2,856","2,930",1925, 1 , C0 ," $360,000 ",2018/4/23
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4654,159, ,C0, 685 EAST 219TH STREET , ,10467,3,0,3,"2,143","3,259",2004, 1 , C0 ," $652,189 ",2017/11/7
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4660,48, ,C0, 3562 CARLISLE PLACE , ,10467,3,0,3,"2,900","3,076",1960, 1 , C0 ," $710,000 ",2018/8/20
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4660,158, ,C0, 774 EAST 213 STREET , ,10467,3,0,3,"2,719","2,782",2001, 1 , C0 ," $676,000 ",2018/2/8
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4660,162, ,C0, 3539 BARNES AVENUE , ,10467,3,0,3,"1,764","2,359",2001, 1 , C0 ," $1,142,580 ",2018/8/6
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4664,37, ,C0, 723 EAST 216TH ST , ,10467,3,0,3,"1,604","2,601",2005, 1 , C0 ," $575,000 ",2018/7/27
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4664,81, ,C0, 754 E. 217TH ST , ,10467,3,0,3,"2,854","3,720",1925, 1 , C0 ," $630,000 ",2017/11/28
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4676,30, ,C0, 823 EAST 217 STREET , ,10467,3,0,3,"2,286","3,600",2006, 1 , C0 ," $714,280 ",2018/1/12
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4677,23, ,C0, 835 EAST 218 STREET , ,10467,3,0,3,"2,856","2,454",1920, 1 , C0 , $-   ,2018/2/21
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4677,41, ,C0, 3760 BARNES AVENUE , ,10467,3,0,3,"2,005","3,081",2007, 1 , C0 ," $725,000 ",2018/8/1
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4677,42, ,C0, 3762 BARNES AVE , ,10467,3,0,3,"1,895","3,038",2010, 1 , C0 , $-   ,2018/3/13
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4677,43, ,C0, 3764 BARNES AVE , ,10467,3,0,3,"1,895","3,038",2010, 1 , C0 , $-   ,2018/3/13
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4677,44, ,C0, 3766 BARNES AVE , ,10467,3,0,3,"1,895","3,038",2010, 1 , C0 , $-   ,2018/3/13
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4677,49, ,C0, 812 EAST 219 STREET , ,10467,3,0,3,"2,427","3,693",2009, 1 , C0 , $-   ,2018/9/26
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4677,49, ,C0, 812 EAST 219 STREET , ,10467,3,0,3,"2,427","3,693",2009, 1 , C0 , $-   ,2018/10/12
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4680,21, ,C0, 829 EAST 221 STREET , ,10467,3,0,3,"2,856","3,775",2001, 1 , C0 , $-   ,2018/4/24
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4680,27, ,C0, 821 E.221ST ST , ,10467,3,0,3,"2,057","2,268",2009, 1 , C0 , $-   ,2018/4/3
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4680,56, ,C0, 836 EAST 222 STREET , ,10467,3,0,3,"2,240","2,482",1920, 1 , C0 ," $725,000 ",2018/1/25
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4681,49, ,C0, 928 EAST 211 STREET , ,10469,3,0,3,"2,625","2,016",1930, 1 , C0 ," $665,000 ",2018/7/25
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4687,51, ,C0, 932 EAST 217 STREET , ,10469,3,0,3,"2,606","3,024",1905, 1 , C0 ," $650,000 ",2018/3/15
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4689,5, ,C0, 959 EAST 218TH STREET , ,10469,3,0,3,"2,753","1,764",1940, 1 , C0 ," $265,000 ",2018/3/20
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4690,56, ,C0, 930 EAST 220 STREET , ,10469,3,0,3,"2,288","3,600",1998, 1 , C0 ," $725,000 ",2018/6/19
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4698,3, ,C0, 1045 EAST 215 STREET , ,10469,3,0,3,"2,375","3,024",1988, 1 , C0 ," $650,000 ",2017/12/29
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4699,6, ,C0, 1043 EAST 216 STREET , ,10469,3,0,3,"2,731","3,300",1901, 1 , C0 , $-   ,2018/10/8
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4700,13, ,C0, 1035 EAST 217 STREET , ,10469,3,0,3,"2,668","2,520",1920, 1 , C0 ," $350,000 ",2018/2/7
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4701,38, ,C0, 1012 EAST 219 STREET , ,10469,3,0,3,"2,708","2,760",1940, 1 , C0 ," $640,000 ",2018/9/11
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4701,45, ,C0, 1026 EAST 219TH STREET , ,10469,3,0,3,"2,663","2,940",1925, 1 , C0 ," $800,000 ",2018/3/27
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4820,16, ,C0, 3969 CARPENTER AVENUE , ,10466,3,0,3,"2,203","3,471",2005, 1 , C0 ," $1,121,870 ",2018/2/5
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4820,116, ,C0, 3967 CARPENTER AVENUE , ,10466,3,0,3,"2,203","2,314",2005, 1 , C0 ," $840,000 ",2018/3/1
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4824,54, ,C0, 630 EAST 223 STREET , ,10466,3,0,3,"2,500","3,977",2002, 1 , C0 , $-   ,2018/4/24
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4824,71, ,C0, 670 EAST 223RD STREET , ,10466,3,0,3,"2,577","3,453",1901, 1 , C0 ," $699,000 ",2018/6/21
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4825,17, ,C0, 683 EAST 223 STREET , ,10466,3,0,3,"2,856","2,303",1910, 1 , C0 ," $575,000 ",2018/4/13
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4827,41, ,C0, 637 EAST 225TH STREET , ,10466,3,0,3,"4,281","4,330",1920, 1 , C0 ," $660,000 ",2018/7/16
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4828,9, ,C0, 4001 LOWERRE PLACE , ,10466,3,0,3,"2,500","1,984",1920, 1 , C0 ," $625,000 ",2018/7/11
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4836,35, ,C0, 723 EAST 222 STREET , ,10467,3,0,3,"2,217","3,150",1931, 1 , C0 ," $489,600 ",2017/11/10
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4838,81, ,C0, 758 EAST 225 STREET , ,10466,3,0,3,"2,860","3,654",1925, 1 , C0 ," $481,650 ",2018/8/28
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4839,84, ,C0, 768 EAST 226 STREET , ,10466,3,0,3,"2,860","3,306",1901, 1 , C0 ," $337,000 ",2018/4/26
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS                  ,1,4840,156, ,C0, 712 EAST 227 STREET , ,10466,3,0,3,"2,058","2,574",2006, 1 , C0 ," $580,000 ",2017/11/15
